"feature_id_full","feature_id","feature_mz","feature_rt","WT_vs_xthA1_p_value","WT_vs_xthA2_p_value","WT_vs_xthB1_p_value","xthA1_vs_xthA2_p_value","xthA1_vs_xthB1_p_value","xthA2_vs_xthB1_p_value","WT_vs_xthA1_p_value_minus_log10","WT_vs_xthA2_p_value_minus_log10","WT_vs_xthB1_p_value_minus_log10","xthA1_vs_xthA2_p_value_minus_log10","xthA1_vs_xthB1_p_value_minus_log10","xthA2_vs_xthB1_p_value_minus_log10","xthA2_vs_xthB1_fold_change","xthA1_vs_xthB1_fold_change","WT_vs_xthB1_fold_change","xthA1_vs_xthA2_fold_change","WT_vs_xthA2_fold_change","WT_vs_xthA1_fold_change","xthA2_vs_xthB1_fold_change_log2","xthA1_vs_xthB1_fold_change_log2","WT_vs_xthB1_fold_change_log2","xthA1_vs_xthA2_fold_change_log2","WT_vs_xthA2_fold_change_log2","WT_vs_xthA1_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"256_799.57_1.4",256,799.567802837999,1.3590041,0.986701908478193,0.272566575475906,0.000139760363933039,0.423403966547297,0.000227475485413353,0.00280429026539031,0.00581403178476465,0.564527402266508,3.85461597712998,0.373245077725359,3.64306539954913,2.55217703559377,0.646563753314577,0.576886871974456,0.564118396526892,0.892235095173639,0.872486887232646,0.977866586903142,-0.629135463357581,-0.793639662053224,-0.82593010929124,-0.164504198695643,-0.196794645933659,-0.0322904472380161,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","(5R,8S)-7-[(2S,5S)-2-tert-butyl-5-cyclohexyl-5-[[(2S,4R)-4-hydroxy-1-propan-2-ylpyrrolidine-2-carbonyl]amino]-4-oxopentanoyl]-N-[(3S)-1-(cyclopropylamino)-1,2-dioxohexan-3-yl]-10,10-dimethyl-7-azadispiro[3.0.45.14]decane-8-carboxamide",NA,NA,"CCCC(C(=O)C(=O)NC1CC1)NC(=O)C2CC3(CN2C(=O)C(CC(=O)C(C4CCCCC4)NC(=O)C5CC(CN5C(C)C)O)C(C)(C)C)C(C36CCC6)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C44H71N5O7/c1-9-14-31(36(52)39(55)45-28-17-18-28)46-38(54)33-23-44(42(7,8)43(44)19-13-20-43)25-49(33)40(56)30(41(4,5)6)22-34(51)35(27-15-11-10-12-16-27)47-37(53)32-21-29(50)24-48(32)26(2)3/h26-33,35,50H,9-25H2,1-8H3,(H,45,55)(H,46,54)(H,47,53)","LZJNKBPIWZHOMF"
"670_166.09_4.2",670,166.086362373458,4.185872,0.986834315719702,0.999969717260184,7.74137952253007e-06,0.991217730415467,1.15541661516172e-05,8.1493113844866e-06,0.00575575696443682,1.31518259364652e-05,5.11118164065594,0.0038309381163252,4.93726139149327,5.08887908752415,1.6228004865561,1.59001440973527,1.62780792301343,0.979796606488321,1.00308567596498,1.02376928979182,0.698485640212881,0.669039840201081,0.702930475485988,-0.0294458000117994,0.00444483527310705,0.0338906352849066,"Amino acids and Peptides","Small peptides","Aminoacids","L-Phe","C1=CC=C(C=C1)CC(C(=O)O)N","N[C@@H](Cc1ccccc1)C(=O)O","C1=CC=C(C=C1)CC(C(=O)O)N","InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)",NA,"COLNVLDHVKWLRT-UHFFFAOYSA-N","COLNVLDHVKWLRT","COLNVLDHVKWLRT","InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1","COLNVLDHVKWLRT-QMMMGPOBSA-N","InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)","COLNVLDHVKWLRT"
"274_786.6_1.6",274,786.601266691413,1.6234609,0.987774426476596,0.94532703376874,8.78622483113656e-06,0.995756925650765,5.9898405907477e-06,4.61407274665593e-06,0.00534222193218375,0.0244179222938843,5.05619768774579,0.00184666431963752,5.22258473545374,5.33591556256261,0.55093312795611,0.55705821987204,0.566088130415747,1.01111766856107,1.02750788015936,1.01620999425479,-0.860050879214276,-0.844099978935504,-0.820901420953807,0.0159509002787716,0.0391494582604689,0.0231985579816974,"Polyketides","Oligopeptides","Open-chain polyketides","10-[2-(6-aminopiperidin-1-ium-3-yl)ethyl]-13-cyclohexyl-17-[1,2-dihydroxy-1-(3-methyl-6-propyl-3,3a,4,5,6,7,8,8a-octahydro-2H-cyclohepta[b]furan-2-yl)propan-2-yl]-2,3,14-trihydroxy-2,3,4,5,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-6-one",NA,NA,"CCCC1CCC2C(C(OC2CC1)C(C(C)(C3CCC4(C3(CCC5C4=CC(=O)C6C5(CC(C(C6)O)O)CCC7CCC(NC7)N)C8CCCCC8)O)O)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C46H76N2O7/c1-4-8-28-11-14-31-27(2)41(55-38(31)15-12-28)42(52)43(3,53)39-19-22-46(54)33-23-35(49)34-24-36(50)37(51)25-44(34,20-17-29-13-16-40(47)48-26-29)32(33)18-21-45(39,46)30-9-6-5-7-10-30/h23,27-32,34,36-42,48,50-54H,4-22,24-26,47H2,1-3H3","GHFFJXHFACTURS"
"736_209.1_4.8",736,209.103369476761,4.7725058,0.98786417376191,0.450765303364268,5.80264855618573e-05,0.633428728511049,9.06897744582524e-05,0.000544218407578567,0.00530276456300741,0.346049520171091,4.23637373216358,0.198302243536123,4.04244167817373,3.26422677278302,1.4623041715269,1.62302944231123,1.67201392447848,1.10991233829041,1.14341048670648,1.03018089560809,0.548243435168904,0.698689171106547,0.741586862186975,0.150445735937643,0.193343427018071,0.0428976910804286,"Amino acids and Peptides","Small peptides","Dipeptides","(2S)-2-{[(2S)-2-azaniumylpropanoyl]amino}-3-(1H-imidazol-5-yl)propanoate","Cn1cc(N2CC(C(=O)O)CC2=O)cn1",NA,"CC(C(=O)NC(CC1=CN=CN1)C(=O)O)N","InChI=1S/C9H11N3O3/c1-11-5-7(3-10-11)12-4-6(9(14)15)2-8(12)13/h3,5-6H,2,4H2,1H3,(H,14,15)","HZKYILQRNRLEFR-UHFFFAOYSA-N","HZKYILQRNRLEFR-UHFFFAOYSA-N","HZKYILQRNRLEFR",NA,NA,NA,"InChI=1S/C9H14N4O3/c1-5(10)8(14)13-7(9(15)16)2-6-3-11-4-12-6/h3-5,7H,2,10H2,1H3,(H,11,12)(H,13,14)(H,15,16)","XZWXFWBHYRFLEF"
"342_688.46_1.9",342,688.455446713227,1.9404206,0.988438927342692,0.143402092476019,6.47037489017732e-05,0.233455956954036,0.000100680685560461,0.00228443188666494,0.00505015926629379,0.843444511540195,4.18907055580447,0.631795039962946,3.99705383589174,2.64122178647523,0.674113212855953,0.59204180739234,0.580961678053665,0.878252786181257,0.861816186026615,0.981284886978714,-0.568937192041286,-0.756229038648088,-0.78348509254041,-0.187291846606802,-0.214547900499125,-0.0272560538923227,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","[3-hexadecanoyloxy-2-[(E)-9-hydroxy-12-oxododec-10-enoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate",NA,NA,"CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC(C=CC=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C36H68NO10P/c1-5-6-7-8-9-10-11-12-13-14-15-18-21-26-35(40)44-31-34(32-46-48(42,43)45-30-28-37(2,3)4)47-36(41)27-22-19-16-17-20-24-33(39)25-23-29-38/h23,25,29,33-34,39H,5-22,24,26-28,30-32H2,1-4H3/p+1","NLLIYSQDIWHBBB"
"297_760.55_1.7",297,760.545127911287,1.7391715,0.988952108313303,0.128612173635417,0.000422959008513524,0.209512770268497,0.000687913254022399,0.0236942765206821,0.00482473934202077,0.890717921828099,3.37370172066047,0.678789500678045,3.16246632291944,1.62535654747829,0.711483553339335,0.604032612429097,0.590750124818759,0.848976212582962,0.830307492065114,0.978010313786001,-0.491097687102606,-0.727301650437059,-0.759380065863212,-0.236203963334453,-0.268282378760606,-0.0320784154261534,"Fatty acids","Glycerophospholipids","Glycerophosphocholines",NA,NA,NA,"CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC1C(O1)CC=CCCCCC)COP(=O)(O)OCC[N+](C)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C41H78NO9P/c1-6-8-10-12-14-15-16-17-18-19-23-28-32-41(44)50-37(36-49-52(45,46)48-34-33-42(3,4)5)35-47-40(43)31-27-24-20-22-26-30-39-38(51-39)29-25-21-13-11-9-7-2/h21,25,37-39H,6-20,22-24,26-36H2,1-5H3/p+1","RHBCDRUUCLVLCK"
"523_511.3_3",523,511.303399114181,2.9583962,0.989892393808755,0.303333681270399,0.383123538702528,0.195275168123737,0.545208183974971,0.019741067499763,0.00441201279136512,0.518079364243423,0.416661164606387,0.709352979612785,0.263437633709533,1.70462936652345,0.646608043588045,0.824857978569475,0.793939369486775,1.27566921993781,1.22785260307185,0.962516445393035,-0.6290366406674,-0.277782352803421,-0.332899257142075,0.351254287863979,0.296137383525325,-0.0551169043386543,"Fatty acids","Glycerophospholipids","Glycerophosphoglycerols","(2,3-dihydroxypropoxy)[2-hydroxy-3-(octadec-9-enoyloxy)propoxy]phosphinic acid",NA,NA,"CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C24H47O9P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-24(28)31-19-23(27)21-33-34(29,30)32-20-22(26)18-25/h9-10,22-23,25-27H,2-8,11-21H2,1H3,(H,29,30)","FQQQKGAFQIIGLQ"
"290_717.53_1.7",290,717.526349268996,1.7099999,0.990273442201774,0.982473421872688,9.33544128667307e-08,0.999884408527564,7.22741867464904e-08,6.82719148992206e-08,0.004244867986158,0.00767918944124615,7.02986514811261,5.02036402464731e-05,7.1410167864577,7.16575791583146,1.77911056088159,1.77222727069068,1.74229863443964,0.996131049782822,0.979308803369869,0.983112416366682,0.831156168097668,0.825563627185057,0.800991926749406,-0.00559254091261095,-0.0301642413482618,-0.024571700435651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050_160.18_10.3",1050,160.180835223179,10.348731,0.990381209360884,0.84887456582695,0.0383118742187217,0.954651131263283,0.022780999784739,0.00930150504795868,0.00419760817482151,0.0711564786533186,1.41666660179038,0.0201553084667298,1.64242722005203,2.0314467739042,1.37926767957064,1.31435988894346,1.27938638515275,0.952940396132978,0.927583821547259,0.973391227102329,0.463902473177486,0.394360358540197,0.35545203572867,-0.0695421146372893,-0.108450437448815,-0.0389083228115264,"Alkaloids","Ornithine alkaloids","Polyamines","4-(Pyrrolidin-1-yl)butan-1-amine","CCCC(C)NCCCCN",NA,"C1CCN(C1)CCCCN","InChI=1S/C9H22N2/c1-3-6-9(2)11-8-5-4-7-10/h9,11H,3-8,10H2,1-2H3",NA,"GPPKGIMVZYIFNP-UHFFFAOYSA-N","GPPKGIMVZYIFNP",NA,NA,NA,"InChI=1S/C8H18N2/c9-5-1-2-6-10-7-3-4-8-10/h1-9H2","LSDYCEIPEBJKPT"
"294_716.52_1.7",294,716.522984771286,1.715501,0.991530968316027,0.990639513393719,4.40193893114227e-07,0.999999628153688,3.35236381765469e-07,3.32101993905098e-07,0.00369371700206588,0.00408435341129366,6.3563559867831,1.61490831523344e-07,6.4746488553682,6.47872851693584,1.78838572247,1.78719322790612,1.75362892118022,0.999333200579216,0.980565265729265,0.981219542351767,0.838657933321559,0.837695624234689,0.810343496807071,-0.000962309086870046,-0.0283144365144886,-0.0273521274276186,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","[3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-[(Z)-heptadec-9-enoyl]oxypropyl] (Z)-heptadec-9-enoate",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN","CCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCC",NA,NA,NA,NA,"HBZNVZIRJWODIB","InChI=1S/C39H74NO8P/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-39(42)48-37(36-47-49(43,44)46-34-33-40)35-45-38(41)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h11,13,17-18,37H,3-10,12,14-16,19-36,40H2,1-2H3,(H,43,44)/b13-11-,18-17-/t37-/m1/s1","HBZNVZIRJWODIB-NHCUFCNUSA-N","InChI=1S/C39H74NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-38(41)45-35-37(36-47-49(43,44)46-34-33-40)48-39(42)32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h15-18,37H,3-14,19-36,40H2,1-2H3,(H,43,44)","OOKVUXFXZHUJGT"
"173_1518.15_0.9",173,1518.14594138303,0.9454242,0.992541338789996,0.927480944101318,2.41053923688561e-06,0.814662594463606,3.260336079558e-06,1.25776338188999e-06,0.00325139606660241,0.0326950045772422,5.61788579501515,0.0890222240244387,5.48673763000123,5.90040105333033,0.55458295871651,0.576372871757164,0.569448863426526,1.03929062856724,1.02680555627678,0.987986928826943,-0.850524809113845,-0.794925661356739,-0.812361801318046,0.0555991477571065,0.0381630077957984,-0.017436139961308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293_744.55_1.7",293,744.554529531131,1.6689646,0.993655862863114,0.966326851207633,0.00660341146549326,0.888016299624946,0.0042397788822004,0.0147144522906451,0.00276400065057488,0.0148759526046076,2.18023164053924,0.0515790626310786,2.37265679263942,1.83225589880919,0.608489673017575,0.565184507046206,0.580014809446618,0.928831715817602,0.953204031500245,1.02623975394853,-0.716695316439333,-0.823206176126264,-0.785838358022273,-0.106510859686931,-0.0691430415829396,0.0373678181039915,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","[(2R)-1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-(1-hydroxyhexadecoxy)propan-2-yl] octadecanoate","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN","CCCCCCCCCCCCCCCCCC(=O)OC(COC(CCCCCCCCCCCCCCC)O)COP(=O)(O)OCCN","InChI=1S/C41H78NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(43)47-37-39(38-49-51(45,46)48-36-35-42)50-41(44)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20,39H,3-16,21-38,42H2,1-2H3,(H,45,46)/b19-17-,20-18-/t39-/m1/s1",NA,"MWRBNPKJOOWZPW-NYVOMTAGSA-N","MWRBNPKJOOWZPW","YDTWOEYVDRKKCR","InChI=1S/C41H78NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(43)47-37-39(38-49-51(45,46)48-36-35-42)50-41(44)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h12,14,18,20,39H,3-11,13,15-17,19,21-38,42H2,1-2H3,(H,45,46)/b14-12-,20-18-/t39-/m1/s1","YDTWOEYVDRKKCR-KNERPIHHSA-N","InChI=1S/C39H80NO8P/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-39(42)48-37(36-47-49(43,44)46-34-33-40)35-45-38(41)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h37-38,41H,3-36,40H2,1-2H3,(H,43,44)","QUZBMXRRADSTRM"
"352_757.52_2",352,757.52131971294,1.9943144,0.993762749621907,0.170304438872378,0.000260110397384827,0.250675278186875,0.00038362182419216,0.00993110196319524,0.00271728645630754,0.768774032291912,3.58484228741733,0.60088849442802,3.41609669384596,2.00300255915997,0.692937829657769,0.599632242288778,0.589317906590087,0.865347822884669,0.850462886232004,0.982798897438668,-0.529202175234723,-0.737850135651749,-0.762881991337872,-0.208647960417027,-0.233679816103149,-0.0250318556861228,"Amino acids and Peptides","Oligopeptides","Microcolins and mirabimids","N-Methyl-N-(1-oxo-7-octynyl)-L-Val-N-methyl-L-Val-N-methyl-L-Val-N-methyl-L-Ala-N-methyl-L-Phe-OMe",NA,NA,"CC(C)C(C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C)C(=O)N(C)C(CC1=CC=CC=C1)C(=O)OC)N(C)C(=O)CCCCCC#C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C41H65N5O7/c1-15-16-17-18-22-25-33(47)44(11)34(27(2)3)39(50)46(13)36(29(6)7)40(51)45(12)35(28(4)5)38(49)42(9)30(8)37(48)43(10)32(41(52)53-14)26-31-23-20-19-21-24-31/h1,19-21,23-24,27-30,32,34-36H,16-18,22,25-26H2,2-14H3","KLVCTLAKHHHPEH"
"912_141.14_8.4",912,141.138647504106,8.352569,0.993771958262836,0.956585248025116,0.0494646920784068,0.994379546176749,0.0766851162006281,0.115790574100369,0.0027132621120529,0.0192763208827141,1.30570469009542,0.00244781746569774,1.11528892000395,0.936326792791762,0.798805457501535,0.783021950859677,0.767322026681433,0.980241113160112,0.960586860637414,0.979949573366356,-0.324083905466137,-0.352875342987257,-0.3820959255101,-0.0287914375211194,-0.0580120200439626,-0.0292205825228434,"Alkaloids","Fatty acyls","Acetate-derived alkaloids","1-Azacyclonon-5-yne",NA,NA,"C1CC#CCCCNC1",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H13N/c1-2-4-6-8-9-7-5-3-1/h9H,3-8H2","DKPAFQYMPTZDDK"
"1081_263.1_10.5",1081,263.103817839233,10.465502,0.993866517640245,0.886137377972515,0.0275177709946755,0.964734631939133,0.0429304833992549,0.0952971067949421,0.00267194009464388,0.0524989441734259,1.56038674790449,0.0155921309397134,1.36723422131681,1.02092028427316,0.667064254930084,0.629220297844244,0.610339923398466,0.943267898397874,0.914964216546781,0.969994015592848,-0.584102359258361,-0.668362883881219,-0.712315132191654,-0.0842605246228579,-0.128212772933293,-0.0439522483104354,"Alkaloids","Small peptides","Aminoacids",NA,NA,"CC=C1NC(=O)C(CC2=C(O)C(=CC)NC2=O)=C1O","CC1(C=C(C(N1[O])(C)C)NC(=O)N2CC2)C",NA,NA,NA,NA,"CCQGILKXXNXARM","InChI=1S/C13H14N2O4/c1-3-8-10(16)6(12(18)14-8)5-7-11(17)9(4-2)15-13(7)19/h3-4,16-17H,5H2,1-2H3,(H,14,18)(H,15,19)","CCQGILKXXNXARM-UHFFFAOYSA-N","InChI=1S/C11H18N3O2/c1-10(2)7-8(11(3,4)14(10)16)12-9(15)13-5-6-13/h7H,5-6H2,1-4H3,(H,12,15)","XRQFTZJKAOMROS"
"277_371.33_1.6",277,371.32685139241,1.6377276,0.993942090584191,0.993942090584191,1.7635413129824e-09,1,1.51767653999713e-09,1.51767653999713e-09,0.00263891788876681,0.00263891788876681,8.75361436202988,0,8.818820779075,8.818820779075,1.86105778253681,1.86105778253681,1.83988321999479,1,0.988622297093237,0.988622297093237,0.896122849209617,0.896122849209617,0.879614199281717,0,-0.0165086499278999,-0.0165086499278999,"Fatty acids","Fatty amides","N-acyl amines",NA,NA,"CC(C)/C=C/[C@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C","CCCCCCCCCCCCCCCCC(=O)NCC(=C)C(=O)O",NA,NA,NA,NA,"LLZNEPOHLDVAHJ","InChI=1S/C26H42O/c1-17(2)6-7-18(3)22-10-11-23-21-9-8-19-16-20(27)12-14-25(19,4)24(21)13-15-26(22,23)5/h6-7,17-19,21-24H,8-16H2,1-5H3/b7-6+/t18-,19-,21-,22+,23-,24-,25-,26+/m0/s1","LLZNEPOHLDVAHJ-AWFOGAONSA-N","InChI=1S/C21H39NO3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)22-18-19(2)21(24)25/h2-18H2,1H3,(H,22,23)(H,24,25)","RVISEBVPDRPAQT"
"493_480.31_2.8",493,480.308614149733,2.7908213,0.994212316712542,0.411990836045045,0.276284555479631,0.548361380038693,0.191027394576035,0.0194354822210485,0.00252086094439559,0.385112443916699,0.558643391802435,0.260933139270376,0.718904347620916,1.71140467945554,0.60744588082328,0.715911879689683,0.740309471768588,1.17856076119801,1.21872498462783,1.03407904348435,-0.719172214474863,-0.482146075216995,-0.433799607857753,0.237026139257868,0.28537260661711,0.0483464673592422,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","1-Oleoyl-Sn-Glycero-3-Phosphoethanolamine",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN","CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O",NA,NA,NA,NA,"PYVRVRFVLRNJLY","InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)/b10-9-/t22-/m1/s1","PYVRVRFVLRNJLY-MZMPXXGTSA-N","InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)","PYVRVRFVLRNJLY"
"267_298.1_1.5",267,298.096839731175,1.5424638,0.994642149653975,0.964313636063997,1.77691726496176e-05,0.995696975907095,2.42500702942738e-05,3.25593721292039e-05,0.00233314074599227,0.0157816919697934,4.75033279290773,0.00187281189237809,4.61528699815982,4.48732397858171,0.603841840623284,0.596809477956293,0.58941530911364,0.988353965899858,0.976108758056988,0.987610503660274,-0.727757369224354,-0.744657647611965,-0.762643562257996,-0.0169002783876114,-0.0348861930336417,-0.0179859146460304,"Carbohydrates","Nucleosides","Purine nucleosides","Methylthioadenosine","CSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N",NA,"CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O","\"\"InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1\"\"",NA,"WUUGFSXJNOTRMR-IOSLPCCCSA-N","WUUGFSXJNOTRMR",NA,NA,NA,"InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)","WUUGFSXJNOTRMR"
"1042_143.15_10.3",1042,143.154356449422,10.33952,0.994929826959031,0.808229874594911,0.075317752062195,0.911873604903342,0.0500374101949473,0.0159502257910614,0.00220754924340397,0.0924651007729425,1.12310265043914,0.0400653551992039,1.30070517633973,1.79723316469972,1.36912114018026,1.28350962236592,1.25485774004612,0.937469727621712,0.916542520029233,0.977676924410595,0.453250102260763,0.360094111719764,0.327523818866741,-0.0931559905409992,-0.125726283394023,-0.0325702928530233,"Alkaloids","Lysine alkaloids","Acetate-derived alkaloids","1-(prop-2-en-1-yl)piperidine",NA,NA,"C=CCN1CCCCC1",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H15N/c1-2-6-9-7-4-3-5-8-9/h2H,1,3-8H2","KYGMSGYKSGNPHM"
"279_718.47_1.6",279,718.466702956772,1.6089901,0.995556436377786,0.224657852823524,0.000916721632570727,0.158266486581317,0.000637642232013125,0.0299485298950294,0.00193411553338439,0.64847839621933,3.03776252015505,0.800611038603819,3.19542292667646,1.52362449127622,0.690408498492667,0.567785224874368,0.578095325879904,0.82239026042406,0.837323594860188,1.0181584524462,-0.534477871596213,-0.816582787702166,-0.790620687222322,-0.282104916105952,-0.256142815626108,0.0259621004798438,"Terpenoids","Carotenoids (C40)","Carotenoids (C40, β-β)","6-{18-[4-(acetyloxy)-2-hydroxy-2,6,6-trimethylcyclohexylidene]-3,7,12,16-tetramethyl-2-oxooctadeca-3,5,7,9,11,13,15,17-octaen-1-yl}-1,5,5-trimethyl-7-oxabicyclo[4.1.0]heptan-3-yl acetate","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC(=O)C=CC(=O)O",NA,"CC(=CC=CC=C(C)C=CC=C(C)C(=O)CC12C(CC(CC1(O2)C)OC(=O)C)(C)C)C=CC=C(C)C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C","InChI=1S/C36H66NO11P/c1-5-6-7-8-9-10-11-12-13-14-15-18-21-24-35(41)45-30-33(31-47-49(43,44)46-29-28-37(2,3)4)48-36(42)25-22-19-16-17-20-23-32(38)26-27-34(39)40/h26-27,33H,5-25,28-31H2,1-4H3,(H-,39,40,43,44)",NA,"XWKBYMQTSGGZLW-UHFFFAOYSA-N","XWKBYMQTSGGZLW",NA,NA,NA,"InChI=1S/C44H60O7/c1-30(19-15-20-32(3)23-24-39-40(7,8)25-36(49-34(5)45)27-42(39,11)48)17-13-14-18-31(2)21-16-22-33(4)38(47)29-44-41(9,10)26-37(50-35(6)46)28-43(44,12)51-44/h13-23,36-37,48H,25-29H2,1-12H3","OKMNTAQZMKYJIR"
"325_704.49_1.8",325,704.486391324087,1.7787374,0.995756413761369,0.661359338102537,2.77535707992049e-05,0.786891222741649,2.0763538432389e-05,6.59209712661202e-06,0.00184688757773548,0.17956251002792,4.55668113223053,0.10408529893465,4.68269863392989,5.18097640245765,1.7301600251478,1.60666155756318,1.57953224844253,0.928620205189362,0.912939974039456,0.983114484196789,0.790905481104873,0.684066058043219,0.65949739209788,-0.106839423061654,-0.131408089006992,-0.0245686659453382,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines",NA,NA,NA,"CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC1C(O1)CC=CCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C37H70NO9P/c1-3-5-7-9-11-12-13-14-15-19-23-27-36(39)43-31-33(32-45-48(41,42)44-30-29-38)46-37(40)28-24-20-16-18-22-26-35-34(47-35)25-21-17-10-8-6-4-2/h17,21,33-35H,3-16,18-20,22-32,38H2,1-2H3,(H,41,42)","RBKGHOMZWOWMMU"
"1043_161.18_10.3",1043,161.183869691326,10.340953,0.996717112790359,0.813084011905688,0.0886566208600824,0.903539756965099,0.0625188812171861,0.0192265010698563,0.00142808520587683,0.0898645786100691,1.05228882582021,0.0440527331410289,1.20398880233471,1.71609974354699,1.35635078300522,1.26918585409415,1.24482815110424,0.935735703474918,0.917777441279696,0.980808403346657,0.439730340314572,0.343903346678657,0.315946591560826,-0.0958269936359151,-0.123783748753746,-0.0279567551178306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
