feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_group:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_group:GNPSGROUP:11	gnps_mn_ATTRIBUTE_group:GNPSGROUP:4	gnps_mn_ATTRIBUTE_group:GNPSGROUP:8	gnps_mn_ATTRIBUTE_group:GNPSGROUP:WT	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:A	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:B	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:C	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:D	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthB1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA2	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:WT	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
728	sirius	1.0	canopus	canopus	canopus	1.0	C20H37NO2	[M + H3N + H]+	C20H41N2O2+	Fatty acids	1.0	Fatty amides	0.995	N-acyl ethanolamines (endocannabinoids)	0.795	Lipids and lipid-like molecules	0.939	Fatty Acyls	0.954	Fatty amides	0.908	N-acyl amines	0.879	N-acyl amines	0.879	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	341.316	450.0	7.502	8.369612401199695e+17	8.369610275903803e+17	8.369610275903803e+17																																																																																															1.0	1.0	0.444	0.444	-96.082	0.996	0.333	106.659	C20H37NO2	[M + H3N + H]+	C20H41N2O2+	BPWCSRQZWBQROR	InChI=1S/C20H37NO2/c1-21(2)20(23)18-16-14-12-10-8-6-4-3-5-7-9-11-13-15-17-19-22/h3-4,19H,5-18H2,1-2H3	(E)-N,N-dimethyl-18-oxooctadec-9-enamide	CN(C)C(=O)CCCCCCCC=CCCCCCCCC=O	5.4	89771953	PUBCHEM:(89771953)	2.0	341.316	450.0	7.502	8.369612401199695e+17	8.369610275903803e+17	8.369610275903803e+17		341.31621137543823	7.5023413	0	1505693.5	1931995.625	1405833.8075	1866690.2375	0	1588121.525	1572918.5499999998	1678662.0375	1870511.0575	0	1505693.5	1931995.625	1405833.8075	1866690.2375	28		
729	sirius	1.0	canopus	canopus	canopus	2.0	C18H24N2O3	[M + H3N + H]+	C18H28N3O3+	Amino acids and Peptides	0.659	Small peptides	0.252	Dipeptides	0.141	Organic acids and derivatives	0.986	Carboxylic acids and derivatives	0.964	Amino acids, peptides, and analogues	0.624	Amino acids and derivatives	0.621	Amino acids and derivatives	0.621	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	334.214	450.0	7.504	8.369612373685056e+17	8.36961027628129e+17	8.369610276239347e+17																																																																																															1.0	2.0	0.04	0.04	-273.257	0.034	0.191	5.637	C18H24N2O3	[M + H3N + H]+	C18H28N3O3+	CWNKOFFKNBGGHI	InChI=1S/C18H24N2O3/c1-2-3-14-20(18(22)23)15-8-7-13-19-17(21)12-11-16-9-5-4-6-10-16/h2-6,9-12H,7-8,13-15H2,1H3,(H,19,21)(H,22,23)	CWNKOFFKNBGGHI	CC=CCN(CCCCNC(=O)/C=C/c1ccccc1)C(=O)O	2.998		LotusExpanded	8589934592.0	334.214	450.0	7.504	8.369612373685056e+17	8.36961027628129e+17	8.369610276239347e+17		334.2141424506415	7.503969	0	255541.19	357003.9425	156786.15	353845.0475	0	277177.8275	222672.36	298884.59750000003	324441.545	0	255541.19	357003.9425	156786.15	353845.0475	-1		
730	gnps & isdb & sirius	1.0	canopus|gnps|isdb	canopus|isdb & gnps	canopus|isdb & gnps	1.0	C18H30O2	[M + H]+	C18H31O2+	Fatty acids	1.0	Fatty Acids and Conjugates	0.961	Unsaturated fatty acids	0.982	Lipids and lipid-like molecules	0.991	Fatty Acyls	0.988	Lineolic acids and derivatives	0.75			Lineolic acids and derivatives	0.75	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.232	450.0	7.503	8.369612402583816e+17	8.369610276616835e+17	8.369610276616835e+17		CCMSLIB00013640932	spectra_filtered.mgf	3-HYDROXY-ACYL-AMIDES-LIBRARY.mgf	0.748182	247212.0	0.0	3543.95	8.0	0.993103	279.232	1.0	temp/spectra_filtered.mgf730	1.0	3-hydroxydecanoyl amylamine [M+Na]+	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	victoriadeleray	[M+Na]+	280.225	257.235	1.0			CCCCCCCC(O)CC(=O)NCCCCC	"""InChI=1S/C15H31NO2/c1-3-5-7-8-9-11-14(17)13-15(18)16-12-10-6-4-2/h14,17H,3-13H2,1-2H3,(H,16,18)"""	"""InChI=1S/C15H31NO2/c1-3-5-7-8-9-11-14(17)13-15(18)16-12-10-6-4-2/h14,17H,3-13H2,1-2H3,(H,16,18) [M+Na]+"""	1.0	Positive	3-HYDROXY-ACYL-AMIDES-LIBRARY	280.225	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C15H31NO2	LYNMNEWOEMTDSX-UHFFFAOYSA-N	LYNMNEWOEMTDSX				Fatty amides	N-acyl amines	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00013640932	4.0	Fatty acids	0.6935483870967742	Fatty amides	0.4677419354838709	N-acyl amines	0.3870967741935484	7.0	0.7406877	ISDB	http://www.wikidata.org/entity/Q256502	DTOSIQBPPRVQHS-PDBXOOCHSA-N	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O	C18H30O2		278.2245802	Linolenic Acid	DTOSIQBPPRVQHS	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q4688339	Aeromonas veronii	704628.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Aeromonadales']	['Aeromonadaceae']	['Unknown']	['Aeromonas']	['Aeromonas veronii']		['Bacteria']		['Proteobacteria']							2.0	1.0	5.4627509117126465	1.0	1.0	1.0	0.209	0.209	-83.576	1.0	0.5	283.838	C18H30O2	[M + H]+	C18H31O2+	CJCWKJXWGLIDCG	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-8H,2-6,9-11,14-17H2,1H3,(H,19,20)	CJCWKJXWGLIDCG	CCCCCCC=CCCCC#CCCCCC(=O)O	6.149		LotusExpanded	8589934592.0	279.232	450.0	7.503	8.369612402583816e+17	8.369610276616835e+17	8.369610276616835e+17		279.23190199273864	7.5032687	0	459807.58	609036.3425	474285.57500000007	593940.4525	0	494397.3425	496444.9575	579697.4425	566530.2075	0	459807.58	609036.3425	474285.57500000007	593940.4525	4	730.0	3-hydroxydecanoyl amylamine [M+Na]+
731	isdb & sirius	1.0	canopus|isdb	canopus & isdb	canopus & isdb	2.0	C13H22O	[M + H]+	C13H23O+	Terpenoids	0.972	Sesquiterpenoids	0.924	Caryophyllane sesquiterpenoids	0.129	Lipids and lipid-like molecules	0.735	Prenol lipids	0.545					Prenol lipids	0.545	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	195.174	452.0	7.528	8.369612548839215e+17	8.369610276952379e+17	8.369610276952379e+17																																															139.0	Terpenoids	1.0	Monoterpenoids	1.0	Menthane monoterpenoids	1.0	2.0	0.5672862	ISDB	http://www.wikidata.org/entity/Q115785273	RRVUWHZNUXPZBP-NSHDSACASA-N	InChI=1S/C13H22O/c1-9(2)7-12-6-5-11(10(3)4)8-13(12)14/h6,9-11H,5,7-8H2,1-4H3/t11-/m0/s1	CC(C)CC1=CC[C@H](C(C)C)CC1=O	C13H22O		194.167065324	(5S)-2-(2-methylpropyl)-5-propan-2-ylcyclohex-2-en-1-one	RRVUWHZNUXPZBP	Terpenoids	Monoterpenoids	Menthane monoterpenoids	http://www.wikidata.org/entity/Q5723577	Chamaemelum nobile	472684.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Chamaemelum']	['Chamaemelum nobile']											0.0	3.0	3.769144773483277	1.0	1.0	2.0	0.092	0.121	-79.457	0.01	0.5	30.555	C13H22O	[M + H]+	C13H23O+	LTJOXDFGIGRGCK	InChI=1S/C13H22O/c1-11(2)7-5-9-13(14)10-6-8-12(3)4/h7-8H,5-6,9-10H2,1-4H3	Bis(4-methyl-3-pentenyl) ketone	CC(=CCCC(=O)CCC=C(C)C)C	3.7	11127151	LotusExpanded;PUBCHEM:(11127151)	8589934594.0	195.174	452.0	7.528	8.369612548839215e+17	8.369610276952379e+17	8.369610276952379e+17		195.17439732551304	7.5284534	0	457091.715	461305.2275	454644.9925	457329.1825	0	460901.0325	452422.925	449028.14	468019.02	0	457091.715	461305.2275	454644.9925	457329.1825	139		
732	gnps|isdb & sirius	2.0	canopus|gnps|isdb	canopus|gnps|isdb	canopus|gnps|isdb	1.0	C18H37NO2	[M - H2O + H]+	C18H36NO+	Fatty acids	0.997	Fatty amides	0.923	Primary amides	0.789	Lipids and lipid-like molecules	0.742	Fatty Acyls	0.763	Fatty amides	0.672			Fatty amides	0.672	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	282.279	455.0	7.579	8.369612538814828e+17	8.369610277287923e+17	8.369610277287923e+17		CCMSLIB00003137650	spectra_filtered.mgf	GNPS-NIST14-MATCHES.mgf	0.77418	94166.1	0.0	3.24333	7.0	0.000915527	282.279	0.0	temp/spectra_filtered.mgf732	1.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14	ESI	qTof	Isolated	Data from Wolfender/Litaudon	Data deposited by pmallard	M+H	282.28	281.272	1.0	301020		CCCCCCCC/C=C\CCCCCCCC(=O)N	InChI=1S/C18H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H2,19,20)/b10-9-		3.0	Positive	GNPS-NIST14-MATCHES	282.28	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C18H35NO	FATBGEAMYMYZAF-KTKRTIGZSA-N	FATBGEAMYMYZAF	Lipids and lipid-like molecules	Fatty Acyls	Fatty amides	Fatty amides	Primary amides	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00003137650	10.0	Fatty acids	0.6	Fatty amides	0.45	Primary amides	0.35	1.0	0.6740956	ISDB	http://www.wikidata.org/entity/Q4370	FATBGEAMYMYZAF-KTKRTIGZSA-N	InChI=1S/C18H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H2,19,20)/b10-9-	CCCCCCCC/C=C\CCCCCCCC(N)=O	C18H35NO		281.27186474	Oleamide	FATBGEAMYMYZAF	Fatty acids	Fatty amides	Primary amides	http://www.wikidata.org/entity/Q221179	Streptococcus pneumoniae	699152.0	['Bacteria']	['Unknown']	['Firmicutes']	['Bacilli']	['Lactobacillales']	['Streptococcaceae']	['Unknown']	['Streptococcus']	['Streptococcus pneumoniae']		['Bacteria']									1.0	3.0	5.196382284164429	1.0	1.0	1.0	0.226	0.226	-177.675	0.997	0.333	43.676	C18H37NO2	[M - H2O + H]+	C18H36NO+	GOPNBFDXTUIVSU	InChI=1S/C18H37NO2/c1-2-3-4-5-6-7-8-9-10-11-14-17(20)15-12-13-16-18(19)21/h17,20H,2-16H2,1H3,(H2,19,21)	6-Hydroxystearamide	CCCCCCCCCCCCC(CCCCC(=O)N)O	5.7	101835069	LotusExpanded;PUBCHEM:(101835069)	8589934594.0	282.279	455.0	7.579	8.369612538814828e+17	8.369610277287923e+17	8.369610277287923e+17		282.2790925118752	7.58147	0	260514.5975	286606.7825	254918.41	300708.355	0	255037.2075	300346.9575	268617.24	278746.74	0	260514.5975	286606.7825	254918.41	300708.355	10	732.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14
733																																																																																																																																																									454.2928508430372	7.5914464	0	108018.8525	289471.7925	173847.865	116936.8525	0	200673.705	213586.15	115424.4275	158591.08	0	108018.8525	289471.7925	173847.865	116936.8525	15		
734	isdb & sirius	1.0	canopus & isdb	canopus & isdb	canopus & isdb	1.0	C13H22O	[M + H]+	C13H23O+	Fatty acids	0.897	Fatty acyls	0.865	Fatty aldehydes	0.463	Organic oxygen compounds	0.991	Organooxygen compounds	0.974	Carbonyl compounds	0.928	Ketones	0.843	Cyclic ketones	0.659	Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	195.174	456.0	7.6	8.369612408959159e+17	8.36961027821067e+17	8.36961027821067e+17																																															139.0	Terpenoids	1.0	Monoterpenoids	1.0	Menthane monoterpenoids	1.0	1.0	0.56861055	ISDB	http://www.wikidata.org/entity/Q115785273	RRVUWHZNUXPZBP-NSHDSACASA-N	InChI=1S/C13H22O/c1-9(2)7-12-6-5-11(10(3)4)8-13(12)14/h6,9-11H,5,7-8H2,1-4H3/t11-/m0/s1	CC(C)CC1=CC[C@H](C(C)C)CC1=O	C13H22O		194.167065324	(5S)-2-(2-methylpropyl)-5-propan-2-ylcyclohex-2-en-1-one	RRVUWHZNUXPZBP	Terpenoids	Monoterpenoids	Menthane monoterpenoids	http://www.wikidata.org/entity/Q5723577	Chamaemelum nobile	472684.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Chamaemelum']	['Chamaemelum nobile']											0.0	3.0	3.774442195892334	1.0	1.0	1.0	0.081	0.114	-54.825	0.991	0.5	193.384	C13H22O	[M + H]+	C13H23O+	LTJOXDFGIGRGCK	InChI=1S/C13H22O/c1-11(2)7-5-9-13(14)10-6-8-12(3)4/h7-8H,5-6,9-10H2,1-4H3	Bis(4-methyl-3-pentenyl) ketone	CC(=CCCC(=O)CCC=C(C)C)C	3.7	11127151	LotusExpanded;PUBCHEM:(11127151)	8589934594.0	195.174	456.0	7.6	8.369612408959159e+17	8.36961027821067e+17	8.36961027821067e+17		195.1743923108885	7.5998006	0	968263.4875	987885.8525	988541.815	1001717.795	0	998256.485	997002.7125	968389.0225	982760.73	0	968263.4875	987885.8525	988541.815	1001717.795	139		
735																																																																																																																																																									259.16692416041457	7.6397796	0	253143.2775	236160.5475	233336.53	266631.955	0	257342.3525	249839.3275	244137.88	237952.75	0	253143.2775	236160.5475	233336.53	266631.955	-1		
736																																																																																																																																																									334.21415560376664	7.6502047	0	201167.93	254935.8775	126921.175	239067.275	0	229174.1425	189936.42	165155.14750000002	237826.5475	0	201167.93	254935.8775	126921.175	239067.275	-1		
737	sirius	1.0	canopus	canopus	canopus	1.0	C20H37NO2	[M + H3N + H]+	C20H41N2O2+	Fatty acids	1.0	Fatty amides	0.998	N-acyl ethanolamines (endocannabinoids)	0.948	Lipids and lipid-like molecules	0.938	Fatty Acyls	0.951	Fatty amides	0.911	N-acyl amines	0.9	N-acyl amines	0.9	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	341.316	459.0	7.651	8.369612425526662e+17	8.369610279259247e+17	8.369610279259247e+17																																																																																															1.0	1.0	0.276	0.276	-109.345	1.0	0.333	160.559	C20H37NO2	[M + H3N + H]+	C20H41N2O2+	KQXDGUVSAAQARU	InChI=1S/C20H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h6-7,9-10,22H,2-5,8,11-19H2,1H3,(H,21,23)	N-(2-hydroxyethyl)octadeca-9,12-dienamide	CCCCCC=CCC=CCCCCCCCC(=O)NCCO	5.6	5283446;5353406;71684713;44600493;2183	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0012252 HMDB0247196);MiMeDB:(MMDBc0000839);BloodExposome:(2183 5353406 5283446);LIPIDMAPS:(LMFA08040004);SUPERNATURAL:(SN0192986);MESH:(5283446);FooDB:(FDB028893);PUBCHEM:(5283446 5353406 71684713 44600493 2183);GNPS:(CCMSLIB00003139269);COCONUT:(CNP0187671);NORMAN:(NS00003368);METACYC:(CPD6666-4);CHEBI:(93530 64032);DSSTox:(DTXSID10887223);LOTUS:(Q27132980);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	141523425390.0	341.316	459.0	7.651	8.369612425526662e+17	8.369610279259247e+17	8.369610279259247e+17		341.316212127872	7.6507044	0	1299232.2125	1655926.725	1142126.1925	1603119.075	0	1512456.7	1371255.0725	1293433.525	1523258.9075	0	1299232.2125	1655926.725	1142126.1925	1603119.075	28		
738	isdb & sirius	1.0	canopus|isdb	canopus & isdb	canopus & isdb	1.0	C18H30O2	[M + H3N + H]+	C18H34NO2+	Fatty acids	1.0	Fatty Acids and Conjugates	0.967	Unsaturated fatty acids	0.97	Lipids and lipid-like molecules	0.983	Fatty Acyls	0.978	Lineolic acids and derivatives	0.571			Lineolic acids and derivatives	0.571	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	296.258	459.0	7.651	8.369612414579526e+17	8.369610279636735e+17	8.369610279636735e+17																																															26.0	Fatty acids	1.0	Fatty amides	0.6666666666666666	N-acyl amines	0.6666666666666666	1.0	0.5139635	ISDB	http://www.wikidata.org/entity/Q105009352	GJDPGFHVEKFXEZ-SQIWNDBBSA-N	InChI=1S/C18H33NO2/c1-4-5-6-7-8-9-10-11-12-13-14-15-17(20)19-16-18(2,3)21/h12-15,21H,4-11,16H2,1-3H3,(H,19,20)/b13-12+,15-14+	CCCCCCCCC/C=C/C=C/C(=O)NCC(C)(C)O	C18H33NO2		295.25112929600004	Tetrahydrobungeanool	GJDPGFHVEKFXEZ	Fatty acids	Fatty amides	N-acyl amines	http://www.wikidata.org/entity/Q1324774	Zanthoxylum integrifoliolum	6125676.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Zanthoxylum']	['Zanthoxylum integrifoliolum']											0.0	3.0	3.555854082107544	1.0	1.0	1.0	0.326	0.326	-65.965	1.0	0.333	263.16	C18H30O2	[M + H3N + H]+	C18H34NO2+	LIAGYOQWFNVIQO	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h5-6H,2-4,7-8,11-17H2,1H3,(H,19,20)	Octadec-9-yn-13-enoic acid	CCCCC=CCCC#CCCCCCCCC(=O)O	6.1	54034617;88713828	LotusExpanded;PUBCHEM:(54034617 88713828)	8589934594.0	296.258	459.0	7.651	8.369612414579526e+17	8.369610279636735e+17	8.369610279636735e+17		296.2584114560049	7.650954	0	4920295.425	6696399.2	4739365.649999999	6149808.0	0	5848973.925	5312728.75	5429832.5	5914333.1	0	4920295.425	6696399.2	4739365.649999999	6149808.0	26		
