cluster index	parent mass	RTMean	ATTRIBUTE_group:GNPSGROUP:nan	ATTRIBUTE_group:GNPSGROUP:11	ATTRIBUTE_group:GNPSGROUP:4	ATTRIBUTE_group:GNPSGROUP:8	ATTRIBUTE_group:GNPSGROUP:WT	ATTRIBUTE_replicate:GNPSGROUP:nan	ATTRIBUTE_replicate:GNPSGROUP:A	ATTRIBUTE_replicate:GNPSGROUP:B	ATTRIBUTE_replicate:GNPSGROUP:C	ATTRIBUTE_replicate:GNPSGROUP:D	ATTRIBUTE_mutant:GNPSGROUP:nan	ATTRIBUTE_mutant:GNPSGROUP:xthA1	ATTRIBUTE_mutant:GNPSGROUP:xthB1	ATTRIBUTE_mutant:GNPSGROUP:xthA2	ATTRIBUTE_mutant:GNPSGROUP:WT
332	383.1013026556871	3.5090117	0	770368.2575000001	907556.365	791468.6775	699687.46	0	802671.8300000001	734709.55	788993.2150000001	842706.165	0	770368.2575000001	907556.365	791468.6775	699687.46
333	321.130789475684	3.5100405	0	15858168.0	21114299.0	16117442.25	14537486.5	0	17436309.5	15066194.25	17559903.5	17564988.5	0	15858168.0	21114299.0	16117442.25	14537486.5
334	299.1489285903849	3.5100765	0	16276384.75	20405386.0	15634754.5	14492512.25	0	17608781.0	14598756.25	17416641.25	17184859.0	0	16276384.75	20405386.0	15634754.5	14492512.25
335	344.20673163984213	3.510594	0	15424870.0	17649213.5	14925210.5	13911189.5	0	16016375.75	13887770.75	15717569.75	16288767.25	0	15424870.0	17649213.5	14925210.5	13911189.5
336	316.17560040156087	3.5100765	0	1726165.185	2205961.35	1697270.1	1578114.44	0	1925178.325	1546006.7000000002	1884043.0750000002	1852282.975	0	1726165.185	2205961.35	1697270.1	1578114.44
337	337.10476285776434	3.510041	0	1402138.4	1890372.15	1446805.7	1255668.04	0	1525020.15	1315533.0899999999	1529533.125	1624897.925	0	1402138.4	1890372.15	1446805.7	1255668.04
338	178.05684250359104	3.5106542	0	713787.3875	822938.775	720607.2025	598612.6699999999	0	729389.8999999999	616242.83	735953.1275000001	774360.1775	0	713787.3875	822938.775	720607.2025	598612.6699999999
339	226.1437692051593	3.519097	0	303511.125	480238.18	223718.6675	381257.9175	0	397157.9325	292734.925	302557.85250000004	396275.18	0	303511.125	480238.18	223718.6675	381257.9175
340	401.26189035865696	3.5848567	0	566065.9199999999	514342.62	516502.67	694163.6275	0	538193.3099999999	601433.775	580657.605	570790.1475	0	566065.9199999999	514342.62	516502.67	694163.6275
341	383.10136009301607	3.614413	0	309997.53	397345.625	341479.4	260671.4225	0	329497.76749999996	264397.3075	330754.4825	384844.42	0	309997.53	397345.625	341479.4	260671.4225
342	178.0568301558565	3.6164	0	273430.7925	372514.8975	309178.5025	258376.625	0	304553.805	259260.22499999998	304989.6275	344697.16	0	273430.7925	372514.8975	309178.5025	258376.625
343	398.0658022395035	3.6177688	0	906717.7775	1232729.35	1041291.7225	847097.45	0	1022959.885	847660.7925	1005440.9225	1151774.7	0	906717.7775	1232729.35	1041291.7225	847097.45
344	129.05473998456696	3.6188805	0	184189.12	275740.48	227587.185	169713.36	0	224927.205	140320.86	237349.04	254633.04	0	184189.12	275740.48	227587.185	169713.36
345	135.08050280974587	3.6186032	0	1630650.3250000002	2130722.05	1730032.8	1412400.3	0	1746641.9749999999	1420756.225	1749588.125	1986819.1500000001	0	1630650.3250000002	2130722.05	1730032.8	1412400.3
346	147.06516047432245	3.6196518	0	194231.155	269530.805	227324.95750000002	175570.77000000002	0	229925.325	136848.51750000002	235011.33250000002	264872.5125	0	194231.155	269530.805	227324.95750000002	175570.77000000002
347	165.07577048737718	3.6189897	0	1550170.375	1950781.25	1630512.6	1335965.2999999998	0	1626135.35	1321656.175	1652974.2	1866663.7999999998	0	1550170.375	1950781.25	1630512.6	1335965.2999999998
348	299.14888541626567	3.619968	0	3652539.8	4632736.25	3792897.0	3145329.2	0	3823636.45	3115349.5250000004	3876493.325	4408022.95	0	3652539.8	4632736.25	3792897.0	3145329.2
349	321.13075688128765	3.6226392	0	4188048.5	6143351.375	4558505.875	3515085.225	0	4412815.0	3960745.35	4810157.375	5221273.25	0	4188048.5	6143351.375	4558505.875	3515085.225
350	337.10463892779524	3.6264477	0	188187.9075	436400.0625	301185.985	192378.4375	0	257429.3975	203344.25	326501.4925	330877.2525	0	188187.9075	436400.0625	301185.985	192378.4375
351	344.20670378294363	3.6260538	0	1333430.7025000001	1626956.925	1397749.425	1174831.875	0	1410527.6375	1130768.365	1374149.275	1617523.65	0	1333430.7025000001	1626956.925	1397749.425	1174831.875
352	208.130815339227	3.6504695	0	169481.311	382627.0125	128989.88	279336.9175	0	281391.9625	213865.20500000002	223221.3635	241956.59	0	169481.311	382627.0125	128989.88	279336.9175
353	423.2749650691608	3.6549015	0	560316.28	566626.7825	510636.065	573386.9475	0	540562.845	557754.23	576022.1	536626.8999999999	0	560316.28	566626.7825	510636.065	573386.9475
354	315.1436843628094	3.6714246	0	74208.53	110043.5775	103348.3125	57567.9	0	0.0	59018.3	93728.33249999999	192421.6875	0	74208.53	110043.5775	103348.3125	57567.9
355	321.13075321945274	3.6436014	0	3031772.84	2020058.8225	4875104.75	1491626.28	0	2228678.715	4068910.775	2128607.615	2992365.5875	0	3031772.84	2020058.8225	4875104.75	1491626.28
356	202.12595457568847	3.7138748	0	0.0	0.0	276644.51	0.0	0	0.0	82418.46	0.0	194226.05	0	0.0	0.0	276644.51	0.0
357	445.2881869271943	3.7198002	0	466737.445	393098.4425	381241.935	494285.71	0	470742.655	442180.8675	416361.385	406078.625	0	466737.445	393098.4425	381241.935	494285.71
358	183.0781119136822	3.7373657	0	197557.4575	197213.225	205548.5275	211751.41749999998	0	196599.5075	211182.1775	199158.105	205130.8375	0	197557.4575	197213.225	205548.5275	211751.41749999998
359	321.1307623997586	3.782553	0	1755282.2375	2435708.275	1845742.8499999999	1467827.9875	0	1814355.6	1606069.425	2112335.05	1971801.275	0	1755282.2375	2435708.275	1845742.8499999999	1467827.9875
360	299.14888981262766	3.7834022	0	1108543.0150000001	1515766.45	1122481.525	950189.3125	0	1186748.525	991702.24	1275937.1625	1242592.375	0	1108543.0150000001	1515766.45	1122481.525	950189.3125
361	135.08051452219212	3.7835405	0	523276.01749999996	659361.96	583124.075	426647.0625	0	556900.7424999999	473245.195	609953.5925	552309.585	0	523276.01749999996	659361.96	583124.075	426647.0625
362	344.2067269443025	3.7828965	0	519748.2925	640169.01	599551.7	446231.805	0	585428.6174999999	450118.435	601562.9824999999	568590.7725	0	519748.2925	640169.01	599551.7	446231.805
363	165.07577944587274	3.7828665	0	488881.6875	624665.3474999999	543380.925	405829.7125	0	539014.785	433202.2875	570808.8575	519731.7425	0	488881.6875	624665.3474999999	543380.925	405829.7125
364	467.30138793376176	3.779598	0	308424.875	321915.995	315601.0625	380832.735	0	301788.9125	387331.1	326857.3875	310797.2675	0	308424.875	321915.995	315601.0625	380832.735
365	155.002869498132	3.7902043	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
366	174.18528184149827	3.7856443	0	0.0	44607.8	0.0	87605.5625	0	0.0	132213.3625	0.0	0.0	0	0.0	44607.8	0.0	87605.5625
367	489.3144860759538	3.8362808	0	291985.7175	272608.7125	253815.6325	330295.365	0	258989.46	327142.24	274899.0475	287674.68	0	291985.7175	272608.7125	253815.6325	330295.365
368	198.1489997821328	3.9178681	0	4588320.55	2671777.3200000003	3452035.475	3654287.925	0	3899520.0625	1293696.8575000002	4049378.675	5123825.675	0	4588320.55	2671777.3200000003	3452035.475	3654287.925
369	149.0597277394557	3.8802798	0	1900801.05	1887799.925	1932853.375	1913204.95	0	1867725.825	1938694.35	1891712.0499999998	1936527.075	0	1900801.05	1887799.925	1932853.375	1913204.95
370	211.096572338826	3.8810186	0	672526.725	646754.3575	678277.865	674238.375	0	661567.415	671785.915	670442.655	668001.3375	0	672526.725	646754.3575	678277.865	674238.375
371	256.1543045743426	3.8799531	0	370553.115	335308.02	361054.1675	366679.9575	0	356800.935	352807.6825	349934.09750000003	374052.545	0	370553.115	335308.02	361054.1675	366679.9575
372	234.0816710301782	3.8794386	0	737262.0875	736552.1599999999	744453.7575	719825.6025	0	709134.4375	734103.65	728283.0625	766572.4575	0	737262.0875	736552.1599999999	744453.7575	719825.6025
373	309.22696268727026	3.8905694	0	296881.995	288691.935	275544.1825	288029.22250000003	0	275398.54	310912.9875	277418.155	285417.65249999997	0	296881.995	288691.935	275544.1825	288029.22250000003
374	216.19596037277333	3.9079702	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
375	262.23771876914986	3.9152036	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
376	234.20641617637884	3.927541	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
377	198.1489982556156	3.9350052	0	3949463.375	4755349.625	3049042.825	5289746.175	0	4580904.25	4287647.7	3531565.175	4643484.875	0	3949463.375	4755349.625	3049042.825	5289746.175
378	220.1308124134371	3.9350052	0	4112388.725	6085102.575	3443808.875	5542002.625	0	5055818.75	4805311.4	4141268.2	5180904.45	0	4112388.725	6085102.575	3443808.875	5542002.625
379	243.20668459415825	3.9350052	0	1394839.7	1439004.7375	1010356.9	1701408.5499999998	0	1498883.7650000001	1360985.135	1167819.2125000001	1517921.775	0	1394839.7	1439004.7375	1010356.9	1701408.5499999998
380	135.1169009594246	3.9338202	0	571572.6425	771710.88	483953.005	738702.7575000001	0	670980.6125	662276.7175	581698.56	650983.395	0	571572.6425	771710.88	483953.005	738702.7575000001
381	221.13401987884845	3.9335518	0	558308.7424999999	853319.1425000001	424717.895	685599.355	0	708609.2575000001	641249.88	561905.8	610180.1975	0	558308.7424999999	853319.1425000001	424717.895	685599.355
382	181.12231899714905	3.9344485	0	704229.365	964111.975	574656.6699999999	915509.625	0	834184.0675	803410.5175000001	698223.375	822689.675	0	704229.365	964111.975	574656.6699999999	915509.625
383	533.3409338064818	3.9410586	0	250689.9775	209879.77500000002	102361.55249999999	264831.12	0	225315.18	184537.275	217954.4475	199955.52250000002	0	250689.9775	209879.77500000002	102361.55249999999	264831.12
384	336.1228674307642	3.9914844	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
385	555.354015342381	3.9898677	0	171455.595	152066.08000000002	171763.0225	215806.0025	0	102961.83249999999	192163.005	217016.475	198949.3875	0	171455.595	152066.08000000002	171763.0225	215806.0025
386	310.2375420696146	4.024398	0	113120.1	243578.79249999998	70088.7425	182283.4225	0	196824.4075	118857.4775	111363.25499999999	182025.9175	0	113120.1	243578.79249999998	70088.7425	182283.4225
387	241.2035975455437	4.0297027	0	1154266.55	1440077.125	1124842.665	1188815.125	0	1093238.79	1155512.525	1402395.725	1256854.425	0	1154266.55	1440077.125	1124842.665	1188815.125
388	241.7052828922584	4.0296254	0	358323.9525	456681.8675	345257.515	370111.6825	0	343940.275	360653.935	427837.4375	397943.37	0	358323.9525	456681.8675	345257.515	370111.6825
389	599.38018124632	4.0775723	0	129930.47750000001	75948.1675	0.0	140642.605	0	48199.5825	105196.5475	83439.12	109686.0	0	129930.47750000001	75948.1675	0.0	140642.605
390	348.21449982654053	4.1205053	0	69074.1465	231032.76374999998	55905.05	176602.51750000002	0	169484.7515	131479.53749999998	86289.70625	145360.48249999998	0	69074.1465	231032.76374999998	55905.05	176602.51750000002
391	308.2218733989826	4.121845	0	249309.12	494652.0075	214226.9875	488982.8275	0	427849.0425	398321.83999999997	281846.19	339153.87	0	249309.12	494652.0075	214226.9875	488982.8275
392	310.2375157659682	4.2229176	0	250137.6275	530850.2424999999	307003.32	517569.07	0	417135.8125	365290.93499999994	381074.6375	442058.875	0	250137.6275	530850.2424999999	307003.32	517569.07
393	449.6241282670333	4.1966357	0	111017.29625	64445.08	30834.1075	96166.435	0	44140.8625	121279.2175	76613.5125	60429.32625	0	111017.29625	64445.08	30834.1075	96166.435
394	350.2301474899265	4.230833	0	30873.0775	88602.9075	49489.72	57462.6875	0	81504.0625	37971.9225	49489.72	57462.6875	0	30873.0775	88602.9075	49489.72	57462.6875
395	310.23751292963914	4.2309294	0	319830.7375	498321.8575	297767.76	466940.135	0	457375.4125	351478.35250000004	366648.4375	407358.2875	0	319830.7375	498321.8575	297767.76	466940.135
396	200.16469407535	4.260841	0	242493.5375	254204.37	193298.20500000002	326446.53500000003	0	277067.0825	277133.33999999997	224644.03000000003	237598.195	0	242493.5375	254204.37	193298.20500000002	326446.53500000003
397	222.1464145061067	4.26373	0	260980.8825	323532.995	214424.47	341129.425	0	305379.1175	302981.6925	257155.30500000002	274551.6575	0	260980.8825	323532.995	214424.47	341129.425
398	308.2218768669037	4.2683144	0	663995.31	1250361.81	658248.4575	1237611.1675	0	1065822.995	1024120.665	766479.1775	953793.9075	0	663995.31	1250361.81	658248.4575	1237611.1675
399	348.21449693092103	4.2684436	0	323597.9425	690983.5425	350209.7425	588836.475	0	534278.885	527313.6225	400032.0825	492003.1125	0	323597.9425	690983.5425	350209.7425	588836.475
400	371.2904841497162	4.2678833	0	115354.09	237834.62	84407.525	260842.765	0	212462.4275	197342.41	84407.525	204226.6375	0	115354.09	237834.62	84407.525	260842.765
401	232.2271400312873	4.329565	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
402	310.2375097177573	4.370938	0	158140.89	357860.97500000003	220404.6175	319828.1275	0	316774.78500000003	217421.5125	240022.69249999998	282015.62	0	158140.89	357860.97500000003	220404.6175	319828.1275
403	294.2427320587445	4.436841	0	146928.045	245735.82	103424.87750000002	244373.45500000002	0	207067.565	173587.745	187201.435	172605.4525	0	146928.045	245735.82	103424.87750000002	244373.45500000002
404	350.2301573658699	4.4794364	0	179271.3875	196423.0725	90451.5075	241499.8575	0	226411.445	161404.825	173908.745	145920.81	0	179271.3875	196423.0725	90451.5075	241499.8575
405	328.2481024184878	4.4828353	0	80006.01999999999	112911.7575	42985.8175	188021.8825	0	136993.79249999998	96974.1825	77046.6975	112910.805	0	80006.01999999999	112911.7575	42985.8175	188021.8825
406	266.21145336259406	4.485207	0	280666.11125	379570.64749999996	255380.60749999998	378989.405	0	345315.61	310958.01875	311368.93	326964.2125	0	280666.11125	379570.64749999996	255380.60749999998	378989.405
407	234.14643389499253	4.488897	0	302832.78	400690.335	224982.5075	399760.615	0	342548.255	355165.41000000003	304877.3875	325675.185	0	302832.78	400690.335	224982.5075	399760.615
408	212.16457788046435	4.4901314	0	324051.7625	377826.945	228378.45750000002	444445.9375	0	357374.6975	376580.1475	307021.595	333726.6625	0	324051.7625	377826.945	228378.45750000002	444445.9375
409	310.23750584703106	4.51651	0	166341.185	169245.1925	90398.245	250200.1775	0	220204.385	143070.325	172725.1175	140184.9725	0	166341.185	169245.1925	90398.245	250200.1775
410	266.21145301477475	4.50245	0	306542.85125	262754.9925	167111.2225	342520.7125	0	310546.9625	257175.51375	223099.545	288107.7575	0	306542.85125	262754.9925	167111.2225	342520.7125
411	144.13830595396217	4.6335716	0	200087.0625	317489.295	77114.04	182392.35	0	192675.8975	190678.695	160804.2675	232923.8875	0	200087.0625	317489.295	77114.04	182392.35
412	243.2066748003744	4.669673	0	565159.8225	0.0	291947.45499999996	550138.73	0	176872.71999999997	494666.415	392665.21499999997	343041.6575	0	565159.8225	0.0	291947.45499999996	550138.73
413	143.9590508807813	4.731734	0	264815.125	234761.04750000002	243565.8375	245805.13	0	264913.0175	242745.815	242671.74	238616.5675	0	264815.125	234761.04750000002	243565.8375	245805.13
414	191.1641824526409	4.757338	0	290982.4625	289189.205	295944.67	278414.8675	0	286431.5775	285090.6425	287579.15249999997	295429.8325	0	290982.4625	289189.205	295944.67	278414.8675
415	310.23749864257763	4.797622	0	142512.885	305905.71499999997	130724.2265	216850.83000000002	0	272304.7665	161531.1675	179355.23	182802.49250000002	0	142512.885	305905.71499999997	130724.2265	216850.83000000002
416	268.22710210763285	4.8233633	0	91633.43	118784.2825	56831.515	159372.915	0	138011.535	110519.48000000001	56831.515	121259.61249999999	0	91633.43	118784.2825	56831.515	159372.915
417	350.23015194916815	4.7792125	0	78946.58499999999	124221.645	50207.875	129599.295	0	120329.37	91395.45749999999	50207.875	121042.69750000001	0	78946.58499999999	124221.645	50207.875	129599.295
418	226.18014539636133	4.8120956	0	965109.0375	893323.015	983074.8875	967585.4075	0	961902.5875	913091.61	982810.825	951287.325	0	965109.0375	893323.015	983074.8875	967585.4075
419	244.1907097085408	4.812095	0	492552.9575	435719.14	489845.44	473542.825	0	488707.37	447536.88	482966.2325	472449.88	0	492552.9575	435719.14	489845.44	473542.825
420	310.23749701223903	4.820379	0	193607.47749999998	317367.68	185748.184	300761.6225	0	294833.894	222620.5725	233921.48	246109.0175	0	193607.47749999998	317367.68	185748.184	300761.6225
421	155.00284139254944	4.8279824	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
422	202.21652273539945	4.847497	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
423	268.22709968301854	4.8345623	0	91633.43	115823.31	61248.5075	159372.915	0	135050.5625	110519.48000000001	61248.5075	121259.61249999999	0	91633.43	115823.31	61248.5075	159372.915
424	205.1434816631844	4.895724	0	228587.08250000002	214029.5525	213618.67	213353.8075	0	216024.75	217974.285	214290.2425	221299.835	0	228587.08250000002	214029.5525	213618.67	213353.8075
425	227.12535395804065	4.8962846	0	208678.985	166261.2125	206004.5425	200063.2875	0	201862.625	215565.79499999998	204199.7975	159379.81	0	208678.985	166261.2125	206004.5425	200063.2875
426	290.2689340042114	4.899034	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
427	262.2376972618745	4.9280505	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
428	244.22710419618463	4.9694147	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
429	284.1856187365817	4.997556	0	304338.37	276351.6425	297856.015	317728.57	0	289746.6375	296861.79	293289.96	316376.21	0	304338.37	276351.6425	297856.015	317728.57
430	239.1277597563582	4.9995484	0	476718.11	477111.83	479563.4875	462861.26	0	462969.6425	479614.575	487168.7875	466501.6825	0	476718.11	477111.83	479563.4875	462861.26
431	248.1621108448047	5.0142617	0	274228.28	346005.15249999997	222226.14500000002	372460.895	0	322687.16000000003	299307.3875	280816.19	312109.735	0	274228.28	346005.15249999997	222226.14500000002	372460.895
432	226.1801494681837	5.016976	0	366446.01	372011.31	295643.6325	434994.3675	0	376873.98750000005	383656.745	324843.505	383721.0825	0	366446.01	372011.31	295643.6325	434994.3675
433	191.1641803594839	5.0533175	0	333600.61	340553.95499999996	336752.0475	324073.14	0	342062.6875	332838.9925	333850.235	326227.8375	0	333600.61	340553.95499999996	336752.0475	324073.14
434	238.1073412000289	5.147619	0	201293.3725	206108.9025	217611.4675	207704.83	0	203265.5875	210607.6175	215948.5125	202896.855	0	201293.3725	206108.9025	217611.4675	207704.83
435	310.23750448584565	5.155349	0	280846.52249999996	414357.85	284196.8125	388236.135	0	377507.9175	297299.9	345247.2575	347582.245	0	280846.52249999996	414357.85	284196.8125	388236.135
436	266.2114490667034	5.1753087	0	140981.5425	225632.115	76637.025	219260.405	0	185089.0325	157665.04499999998	111745.73999999999	208011.27000000002	0	140981.5425	225632.115	76637.025	219260.405
437	294.2427349488295	5.262698	0	189121.8225	149972.9575	149566.4625	220843.4925	0	137990.345	189679.175	202614.8775	179220.3375	0	189121.8225	149972.9575	149566.4625	220843.4925
438	307.09632295228243	5.2555566	0	565900.125	550534.9875	554663.165	564198.34	0	577790.1125	565220.01	538166.3525	554120.1425000001	0	565900.125	550534.9875	554663.165	564198.34
439	317.07080424644766	5.2754464	0	189817.60749999998	192924.3575	199201.46	182225.7025	0	195874.4425	192952.9775	201797.87	173543.8375	0	189817.60749999998	192924.3575	199201.46	182225.7025
440	296.25838816385044	5.2825084	0	90430.32	147423.12	69802.68	159623.8525	0	137593.6325	125821.0575	69802.68	134062.6025	0	90430.32	147423.12	69802.68	159623.8525
441	315.30054387745247	5.284513	0	0.0	174892.9025	0.0	0.0	0	78893.905	36659.68	59339.3175	0.0	0	0.0	174892.9025	0.0	0.0
442	297.290001586137	5.285875	0	0.0	300454.2975	0.0	0.0	0	114603.1875	54631.29	90540.265	40679.555	0	0.0	300454.2975	0.0	0.0
443	260.2584648353486	5.2891417	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
444	143.95904645799538	5.3598905	0	207156.35749999998	282524.2075	276012.735	278766.8425	0	278902.52	281289.2125	274780.92500000005	209487.485	0	207156.35749999998	282524.2075	276012.735	278766.8425
445	334.2350794536431	5.337874	0	149604.7025	130516.2225	87097.92000000001	233661.9375	0	180989.9975	140711.385	132872.8275	146306.5725	0	149604.7025	130516.2225	87097.92000000001	233661.9375
446	294.24273853904714	5.3375773	0	334631.25	326234.01	279719.43	461632.86	0	356645.17000000004	372749.57999999996	321097.155	351725.645	0	334631.25	326234.01	279719.43	461632.86
447	155.00288011990202	5.3547163	0	0.0	36931.535	0.0	29269.26375	0	0.0	0.0	36931.535	29269.26375	0	0.0	36931.535	0.0	29269.26375
448	250.1777481235408	5.3599753	0	808385.115	827332.8275	782566.46	815574.15	0	819451.7375	800897.16	786164.665	827344.99	0	808385.115	827332.8275	782566.46	815574.15
449	228.1958389227169	5.360483	0	912496.4375	871046.875	896122.9	908865.5	0	900668.555	887437.5125	871440.91	928984.735	0	912496.4375	871046.875	896122.9	908865.5
450	584.3222034066243	5.38509	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
451	278.2478859474369	5.39473	0	75542.9025	147472.16499999998	71679.725	105477.63750000001	0	98236.195	102992.5325	71679.725	127263.97750000001	0	75542.9025	147472.16499999998	71679.725	105477.63750000001
452	336.25076338790655	5.395267	0	64536.645000000004	138513.7575	67598.015	101344.4625	0	90390.05249999999	96736.2325	67598.015	117268.58000000002	0	64536.645000000004	138513.7575	67598.015	101344.4625
453	296.25836651883435	5.3976274	0	362790.2025	540333.8075	396697.8175	518342.595	0	482513.305	438778.75	448027.39	448844.97750000004	0	362790.2025	540333.8075	396697.8175	518342.595
454	234.0980584302837	5.414905	0	0.0	0.0	191466.34749999997	0.0	0	0.0	59472.9875	0.0	131993.36	0	0.0	0.0	191466.34749999997	0.0
455	357.31108426766315	5.433522	0	170801.5375	212938.895	96270.57	217048.7725	0	185842.725	171925.16	96270.57	243021.32	0	170801.5375	212938.895	96270.57	217048.7725
456	294.2427564882822	5.4341197	0	1954815.76	2296194.7	1673037.325	2294452.05	0	2056018.975	1987655.7850000001	1916817.4000000001	2258007.675	0	1954815.76	2296194.7	1673037.325	2294452.05
457	334.2350980045911	5.434513	0	737441.925	920198.59	601822.015	829409.27	0	760587.395	714834.875	720498.5025	892951.0275	0	737441.925	920198.59	601822.015	829409.27
458	330.2637725985726	5.4407597	0	40727.57	145298.35	103794.0075	109629.76999999999	0	70775.18	94665.32	103794.0075	130215.19	0	40727.57	145298.35	103794.0075	109629.76999999999
459	225.1485164201766	5.482773	0	4504238.95	4223256.7	4287289.75	4408827.75	0	4337783.075	4333608.625	4268628.325	4483593.125	0	4504238.95	4223256.7	4287289.75	4408827.75
460	294.24276009417514	5.4831605	0	1329406.7675	1178156.61	1351138.3975	761219.255	0	650737.1825	1149406.2675	1447409.1175	1372368.4625	0	1329406.7675	1178156.61	1351138.3975	761219.255
461	584.3222511309694	5.494236	0	0.0	135983.78	125820.29499999998	44142.515	0	44038.335	103826.08	113939.66	44142.515	0	0.0	135983.78	125820.29499999998	44142.515
462	334.2350956224737	5.4533596	0	647900.2875	1028450.8500000001	628716.46	654423.735	0	653094.24	551859.3	747214.0025	1007323.79	0	647900.2875	1028450.8500000001	628716.46	654423.735
