CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2	10	78	0.8716	152.147
2	13	78	0.8688	120.132
1	9	78	0.8766	120.104
3	9	78	0.8682	152.120
8	9	78	0.9127	-17.027
9	10	78	0.8637	16.021
9	13	78	0.8468	-15.994
1	10	78	0.9043	136.125
3	10	78	0.8079	168.141
8	10	78	0.8769	-1.005
10	13	78	0.7702	-32.015
1	3	78	0.8107	-32.016
1	8	78	0.858	137.131
1	13	78	0.795	104.110
3	8	78	0.854	169.147
3	13	78	0.8412	136.127
8	13	78	0.8238	-33.020
1048	1064	79	0.8017	-0.000
634	874	80	0.7501	56.967
634	846	80	0.8091	24.995
846	847	80	0.8028	-15.995
634	847	80	0.9022	9.000
106	110	82	0.7951	43.023
880	881	85	0.8406	197.078
881	888	85	0.8409	21.982
880	888	85	0.7404	219.060
455	458	86	0.8137	188.156
455	461	86	0.9012	212.289
542	786	87	0.8901	41.001
492	542	87	0.7557	27.011
82	224	88	0.8149	116.063
1041	1046	89	0.8041	58.089
530	531	90	0.7927	-21.982
591	616	91	0.8557	-0.000
644	660	92	0.8424	-116.047
893	903	94	0.747	14.016
184	521	97	0.7442	62.975
857	858	101	0.9783	18.011
843	845	102	0.9934	0.000
348	352	103	0.782	-1.003
454	456	104	1.0	0.006
790	801	106	0.9993	0.000
154	231	107	0.9232	0.000
702	726	108	0.7318	60.094
275	312	109	0.8919	-0.000
1044	1055	110	0.7198	1.995
669	677	112	1.0	-0.010
677	683	112	0.9999	-0.002
669	683	112	0.9999	-0.012
952	954	114	0.7972	0.501
649	650	116	1.0	-0.006
331	496	121	0.968	44.026
430	496	121	0.8421	44.026
273	277	122	0.8629	26.016
